date,real,pred
2025-09-22,3740.6999511719,3278.9833966252118
2025-09-23,3780.6000976562,3308.067265561779
2025-09-24,3732.1000976562,3335.2544955026888
2025-09-25,3736.8999023438,3321.567178249215
2025-09-26,3775.3000488281004,3315.466718863242
2025-09-29,3820.8999023438,3332.092508347449
2025-09-30,3840.8000488281,3375.5523340352406
2025-10-01,3867.5,3387.594623974653
2025-10-02,3839.6999511719,3384.71945386149
2025-10-03,3880.8000488281,3371.950648968546
2025-10-06,3948.5,3401.936059788335
2025-10-07,3976.6000976562,3437.101176512722
2025-10-08,4043.3000488281,3475.8237861806588
2025-10-09,3946.3000488281,3484.9629647376496
2025-10-10,3975.8999023438,3463.3896689907747
2025-10-13,4108.6000976562,3475.7405866061404
2025-10-14,4138.7001953125,3535.606280170985
2025-10-15,4176.8999023438,3560.811171260062
2025-10-16,4280.2001953125,3538.02596618932
2025-10-17,4189.8999023438,3553.1579516013458
2025-10-20,4336.3999023438,3575.859100233557
2025-10-21,4087.6999511719,3613.9555326105756
2025-10-22,4044.3999023438,3577.5534701141532
2025-10-23,4125.5,3581.818874139047
2025-10-24,4118.3999023438,3593.3521691700794
2025-10-27,4001.8999023438,3631.174585938323
2025-10-28,3966.1999511719,3643.5218534683713
2025-10-29,3983.6999511719,3654.7708042539566
2025-10-30,4001.3000488281,3661.6462324587073
2025-10-31,3982.1999511719,3652.8764320258524
2025-11-03,4000.3000488281,3667.4066224674125
2025-11-04,3947.6999511719,3677.5900183490107
2025-11-05,3980.3000488281,3636.0124220142047
2025-11-06,3979.8999023438,3642.0056993261305
2025-11-07,3999.3999023438,3591.36077404965
2025-11-10,4111.7998046875,3650.3180683816963
2025-11-11,4106.7998046875,3648.5280715283857
2025-11-12,4204.3999023438,3647.106136789177
2025-11-13,4186.8999023438,3678.9355757936805
