date,real,pred
2025-11-18,4061.3000488281,4084.39
2025-11-19,4077.6999511719,4052.2617
2025-11-20,4056.5,4048.997
2025-11-21,4076.6999511718996,4058.3884
2025-11-24,4091.8999023438,4080.4993
2025-11-25,4139.2001953125,4103.351
2025-11-26,4165.2001953125,4138.8096
2025-11-28,4218.2998046875,4172.4536
2025-12-01,4239.2998046875,4208.6973
2025-12-02,4186.6000976562,4238.9014
2025-12-03,4199.2998046875,4221.49
2025-12-04,4211.7998046875,4207.574
2025-12-05,4212.8999023438,4202.042
2025-12-08,4187.2001953125,4197.567
2025-12-09,4206.7001953125,4184.1836
2025-12-10,4196.3999023438,4184.8203
2025-12-11,4285.5,4184.5347
2025-12-12,4300.1000976562,4221.681
2025-12-15,4306.7001953125,4260.9214
2025-12-16,4304.5,4287.795
2025-12-17,4347.5,4296.91
2025-12-18,4339.5,4317.3345
2025-12-19,4361.3999023438,4329.418
2025-12-22,4444.6000976562,4346.618
2025-12-23,4482.7998046875,4396.2812
2025-12-24,4480.6000976562,4450.2773
2025-12-26,4529.1000976562,4482.6978
2025-12-29,4325.100097656199,4509.7847
2025-12-30,4370.1000976562,4431.5776
2025-12-31,4325.6000976562,4373.543
2026-01-02,4314.3999023438,4325.468
2026-01-05,4436.8999023438,4298.4956
2026-01-06,4482.2001953125,4344.9688
2026-01-07,4449.2998046875,4418.071
2026-01-08,4449.7001953125,4454.2485
2026-01-09,4490.2998046875,4461.1934
2026-01-12,4604.2998046875,4469.5205
2026-01-13,4589.2001953125,4523.5186
2026-01-14,4626.2998046875,4560.9575
2026-01-15,4616.2998046875,4593.567
2026-01-16,4588.3999023438,4606.9697
2026-01-20,4759.6000976562,4594.579
2026-01-21,4831.7998046875,4655.698
2026-01-22,4908.7998046875,4749.038
2026-01-23,4976.2001953125,4852.253
2026-01-26,5079.7001953125,4946.023
2026-01-27,5079.899902343801,5044.9736
2026-01-28,5301.6000976562,5100.543
2026-01-29,5318.3999023438,5222.1216
2026-01-30,4713.8999023438,5321.9653
2026-02-02,4622.5,5095.098
2026-02-03,4903.7001953125,4820.9053
2026-02-04,4920.3999023438,4775.9917
2026-02-05,4861.3999023438,4837.0107
2026-02-06,4951.2001953125,4881.8228
2026-02-09,5050.8999023438,4936.135
2026-02-10,5003.7998046875,5002.885
2026-02-11,5071.6000976562,5010.037
2026-02-12,4923.7001953125,5024.587
2026-02-13,5022.0,4958.175
2026-02-17,4882.8999023438,4940.4146
2026-02-18,4986.5,4882.724
2026-02-19,4975.8999023438,4882.697
2026-02-20,5059.2998046875,4897.7334
2026-02-23,5204.7001953125,4953.814
2026-02-24,5155.7998046875,5067.295
2026-02-25,5206.3999023438,5128.3745
2026-02-26,5176.5,5167.4663
2026-02-27,5230.5,5171.053
2026-03-02,5294.3999023438,5189.4087
2026-03-03,5107.3999023438,5242.2344
2026-03-04,5120.200195312501,5207.0566
2026-03-05,5065.2998046875,5167.074
2026-03-06,5146.1000976562,5122.15
2026-03-09,5091.5,5135.7095
2026-03-10,5229.7001953125,5138.2915
2026-03-11,5167.3999023438,5195.8745
2026-03-12,5115.7998046875,5210.665
2026-03-13,5052.5,5162.7485
2026-03-16,4994.0,5077.6113
2026-03-17,5001.0,5007.2656
2026-03-18,4889.8999023438,4973.293
2026-03-19,4600.7001953125,4908.2144
2026-03-20,4570.3999023438,4736.3247
2026-03-23,4404.1000976562,4593.4688
2026-03-24,4399.2998046875,4443.306
2026-03-25,4549.7998046875,4351.2236
2026-03-26,4375.5,4384.341
2026-03-27,4492.0,4364.359
2026-03-30,4526.0,4391.001
2026-03-31,4647.6000976562,4429.07
2026-04-01,4783.2001953125,4516.0933
2026-04-02,4651.5,4641.8267
2026-04-06,4656.7998046875,4675.5854
2026-04-07,4657.1000976562,4669.942
2026-04-08,4749.5,4654.1724
2026-04-09,4792.2001953125,4693.265
2026-04-10,4761.8999023438,4759.081
2026-04-13,4742.3999023438,4801.2686
2026-04-14,4825.0,4810.8276
2026-04-15,4800.0,4843.4287
2026-04-16,4785.3999023438,4868.259
2026-04-17,4857.6000976562,4875.697
2026-04-20,4806.6000976562,4911.9746
2026-04-21,4698.3999023438,4917.793
2026-04-22,4732.5,4864.811
2026-04-23,4705.1000976562,4821.5522
2026-04-24,4722.2998046875,4785.086
2026-04-27,4675.3999023438,4769.0776
2026-04-28,4591.5,4738.6504
2026-04-29,4545.2001953125,4669.3433
2026-04-30,4614.7001953125,4582.8115
2026-05-01,4629.8999023438,4551.212
2026-05-04,4519.5,4558.877
2026-05-05,4555.7998046875,4522.0786
2026-05-06,4681.8999023438,4506.3945
2026-05-07,4699.7998046875,4557.5366
2026-05-08,4720.3999023438,4614.533
2026-05-11,4718.7001953125,4670.2246
2026-05-12,4677.6000976562,4698.6924
2026-05-13,4697.7001953125,4690.786
2026-05-14,4678.1000976562,4681.899
2026-05-15,4555.7998046875,4667.3755
2026-05-18,4560.2998046875,4612.9146
